provenance_id	canonical_record_id	record_type	field_supported	source_name	source_url	source_file	source_version_or_commit	source_record_identifier	source_line_if_available	retrieval_date	parser_version	raw_source_value
SYN-PV0010333	SYN-LX-38ef0bc22a.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתֶּן
SYN-PV0010334	SYN-LX-38ef0bc22a.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ֻ2ְּ3וּ
SYN-PV0010335	SYN-LX-38ef0bc22a	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:דמל:PUAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ֻ2ַּ3"", ""PST.3FSG"": ""1ֻ2ְּ3ָה"", ""PST.3PL"": ""1ֻ2ְּ3וּ"", ""PST.1SG"": ""1ֻ2ַּ3ְתִּי"", ""PST.2MSG"": ""1ֻ2ַּ3ְתָּ"", ""PST.2FSG"": ""1ֻ2ַּ3ְתְּ"", ""PST.1PL"": ""1ֻ2ַּ3ְנוּ"", ""PST.2MPL"": ""1ֻ2ַּ3ְתֶּם"", ""PST.2FPL"": ""1ֻ2ַּ3ְתֶּן""}"
SYN-PV0010336	SYN-LX-6be19abc32.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.1SG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתִּי
SYN-PV0010337	SYN-LX-6be19abc32.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתָּ
SYN-PV0010338	SYN-LX-6be19abc32.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתְּ
SYN-PV0010339	SYN-LX-6be19abc32.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3
SYN-PV0010340	SYN-LX-6be19abc32.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3ָה
SYN-PV0010341	SYN-LX-6be19abc32.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.1PL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְנוּ
SYN-PV0010342	SYN-LX-6be19abc32.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתֶּם
SYN-PV0010343	SYN-LX-6be19abc32.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתֶּן
SYN-PV0010344	SYN-LX-6be19abc32.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3PL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3וּ
SYN-PV0010345	SYN-LX-6be19abc32	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:דמל:HIFIL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""הִ1ְ2ִי3"", ""PST.3FSG"": ""הִ1ְ2ִי3ָה"", ""PST.3PL"": ""הִ1ְ2ִי3וּ"", ""PST.1SG"": ""הִ1ְ2ַ3ְתִּי"", ""PST.2MSG"": ""הִ1ְ2ַ3ְתָּ"", ""PST.2FSG"": ""הִ1ְ2ַ3ְתְּ"", ""PST.1PL"": ""הִ1ְ2ַ3ְנוּ"", ""PST.2MPL"": ""הִ1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""הִ1ְ2ַ3ְתֶּן""}"
SYN-PV0010346	SYN-LX-63b1c29e95.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתִּי
SYN-PV0010347	SYN-LX-63b1c29e95.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתָּ
SYN-PV0010348	SYN-LX-63b1c29e95.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתְּ
SYN-PV0010349	SYN-LX-63b1c29e95.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3
SYN-PV0010350	SYN-LX-63b1c29e95.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ְ3ָה
SYN-PV0010351	SYN-LX-63b1c29e95.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְנוּ
SYN-PV0010352	SYN-LX-63b1c29e95.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתֶּם
SYN-PV0010353	SYN-LX-63b1c29e95.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתֶּן
SYN-PV0010354	SYN-LX-63b1c29e95.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ְ3וּ
SYN-PV0010355	SYN-LX-63b1c29e95	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:דמל:HUFAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""הֻ1ְ2ַ3"", ""PST.3FSG"": ""הֻ1ְ2ְ3ָה"", ""PST.3PL"": ""הֻ1ְ2ְ3וּ"", ""PST.1SG"": ""הֻ1ְ2ַ3ְתִּי"", ""PST.2MSG"": ""הֻ1ְ2ַ3ְתָּ"", ""PST.2FSG"": ""הֻ1ְ2ַ3ְתְּ"", ""PST.1PL"": ""הֻ1ְ2ַ3ְנוּ"", ""PST.2MPL"": ""הֻ1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""הֻ1ְ2ַ3ְתֶּן""}"
SYN-PV0010356	SYN-LX-feb4f72f43.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.1SG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתִּי
SYN-PV0010357	SYN-LX-feb4f72f43.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתָּ
SYN-PV0010358	SYN-LX-feb4f72f43.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתְּ
SYN-PV0010359	SYN-LX-feb4f72f43.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ֵּ3
SYN-PV0010360	SYN-LX-feb4f72f43.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ְּ3ָה
SYN-PV0010361	SYN-LX-feb4f72f43.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.1PL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְנוּ
SYN-PV0010362	SYN-LX-feb4f72f43.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתֶּם
SYN-PV0010363	SYN-LX-feb4f72f43.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתֶּן
SYN-PV0010364	SYN-LX-feb4f72f43.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.3PL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ְּ3וּ
SYN-PV0010365	SYN-LX-feb4f72f43	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:דמל:HITPAEL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""הִתְ1ַ2ֵּ3"", ""PST.3FSG"": ""הִתְ1ַ2ְּ3ָה"", ""PST.3PL"": ""הִתְ1ַ2ְּ3וּ"", ""PST.1SG"": ""הִתְ1ַ2ַּ3ְתִּי"", ""PST.2MSG"": ""הִתְ1ַ2ַּ3ְתָּ"", ""PST.2FSG"": ""הִתְ1ַ2ַּ3ְתְּ"", ""PST.1PL"": ""הִתְ1ַ2ַּ3ְנוּ"", ""PST.2MPL"": ""הִתְ1ַ2ַּ3ְתֶּם"", ""PST.2FPL"": ""הִתְ1ַ2ַּ3ְתֶּן""}"
SYN-PV0010366	SYN-RT-66044bba4b	root	root	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	root:דמפ		generated (deterministic from config + seed)	0.1.0	ד-מ-פ
SYN-PV0010367	SYN-LX-774849b028.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְתִּי
SYN-PV0010368	SYN-LX-774849b028.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְתָּ
SYN-PV0010369	SYN-LX-774849b028.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְתְּ
SYN-PV0010370	SYN-LX-774849b028.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3
SYN-PV0010371	SYN-LX-774849b028.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	1ָ2ְ3ָה
SYN-PV0010372	SYN-LX-774849b028.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְנוּ
SYN-PV0010373	SYN-LX-774849b028.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	1ְ2ַ3ְתֶּם
SYN-PV0010374	SYN-LX-774849b028.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ְ2ַ3ְתֶּן
SYN-PV0010375	SYN-LX-774849b028.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ָ2ְ3וּ
SYN-PV0010376	SYN-LX-774849b028	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:דמפ:PAAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ָ2ַ3"", ""PST.3FSG"": ""1ָ2ְ3ָה"", ""PST.3PL"": ""1ָ2ְ3וּ"", ""PST.1SG"": ""1ָ2ַ3ְתִּי"", ""PST.2MSG"": ""1ָ2ַ3ְתָּ"", ""PST.2FSG"": ""1ָ2ַ3ְתְּ"", ""PST.1PL"": ""1ָ2ַ3ְנוּ"", ""PST.2MPL"": ""1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""1ְ2ַ3ְתֶּן""}"
SYN-PV0010377	SYN-LX-7dafa293b0.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתִּי
SYN-PV0010378	SYN-LX-7dafa293b0.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתָּ
SYN-PV0010379	SYN-LX-7dafa293b0.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתְּ
SYN-PV0010380	SYN-LX-7dafa293b0.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3
SYN-PV0010381	SYN-LX-7dafa293b0.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ְ3ָה
SYN-PV0010382	SYN-LX-7dafa293b0.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְנוּ
SYN-PV0010383	SYN-LX-7dafa293b0.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתֶּם
SYN-PV0010384	SYN-LX-7dafa293b0.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתֶּן
SYN-PV0010385	SYN-LX-7dafa293b0.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ְ3וּ
SYN-PV0010386	SYN-LX-7dafa293b0	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:דמפ:NIFAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""נִ1ְ2ַ3"", ""PST.3FSG"": ""נִ1ְ2ְ3ָה"", ""PST.3PL"": ""נִ1ְ2ְ3וּ"", ""PST.1SG"": ""נִ1ְ2ַ3ְתִּי"", ""PST.2MSG"": ""נִ1ְ2ַ3ְתָּ"", ""PST.2FSG"": ""נִ1ְ2ַ3ְתְּ"", ""PST.1PL"": ""נִ1ְ2ַ3ְנוּ"", ""PST.2MPL"": ""נִ1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""נִ1ְ2ַ3ְתֶּן""}"
SYN-PV0010387	SYN-LX-fcfc24ec44.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.1SG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתִּי
SYN-PV0010388	SYN-LX-fcfc24ec44.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתָּ
SYN-PV0010389	SYN-LX-fcfc24ec44.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתְּ
SYN-PV0010390	SYN-LX-fcfc24ec44.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	1ִ2ֵּ3
SYN-PV0010391	SYN-LX-fcfc24ec44.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	1ִ2ְּ3ָה
SYN-PV0010392	SYN-LX-fcfc24ec44.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.1PL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְנוּ
SYN-PV0010393	SYN-LX-fcfc24ec44.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתֶּם
SYN-PV0010394	SYN-LX-fcfc24ec44.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתֶּן
SYN-PV0010395	SYN-LX-fcfc24ec44.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ִ2ְּ3וּ
SYN-PV0010396	SYN-LX-fcfc24ec44	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:דמפ:PIEL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ִ2ֵּ3"", ""PST.3FSG"": ""1ִ2ְּ3ָה"", ""PST.3PL"": ""1ִ2ְּ3וּ"", ""PST.1SG"": ""1ִ2ַּ3ְתִּי"", ""PST.2MSG"": ""1ִ2ַּ3ְתָּ"", ""PST.2FSG"": ""1ִ2ַּ3ְתְּ"", ""PST.1PL"": ""1ִ2ַּ3ְנוּ"", ""PST.2MPL"": ""1ִ2ַּ3ְתֶּם"", ""PST.2FPL"": ""1ִ2ַּ3ְתֶּן""}"
SYN-PV0010397	SYN-LX-3f15e0d858.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתִּי
SYN-PV0010398	SYN-LX-3f15e0d858.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתָּ
SYN-PV0010399	SYN-LX-3f15e0d858.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתְּ
SYN-PV0010400	SYN-LX-3f15e0d858.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3
SYN-PV0010401	SYN-LX-3f15e0d858.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ְּ3ָה
SYN-PV0010402	SYN-LX-3f15e0d858.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְנוּ
SYN-PV0010403	SYN-LX-3f15e0d858.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתֶּם
SYN-PV0010404	SYN-LX-3f15e0d858.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתֶּן
SYN-PV0010405	SYN-LX-3f15e0d858.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ֻ2ְּ3וּ
SYN-PV0010406	SYN-LX-3f15e0d858	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:דמפ:PUAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ֻ2ַּ3"", ""PST.3FSG"": ""1ֻ2ְּ3ָה"", ""PST.3PL"": ""1ֻ2ְּ3וּ"", ""PST.1SG"": ""1ֻ2ַּ3ְתִּי"", ""PST.2MSG"": ""1ֻ2ַּ3ְתָּ"", ""PST.2FSG"": ""1ֻ2ַּ3ְתְּ"", ""PST.1PL"": ""1ֻ2ַּ3ְנוּ"", ""PST.2MPL"": ""1ֻ2ַּ3ְתֶּם"", ""PST.2FPL"": ""1ֻ2ַּ3ְתֶּן""}"
SYN-PV0010407	SYN-LX-b0cbb7299e.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.1SG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתִּי
SYN-PV0010408	SYN-LX-b0cbb7299e.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתָּ
SYN-PV0010409	SYN-LX-b0cbb7299e.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתְּ
SYN-PV0010410	SYN-LX-b0cbb7299e.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3
SYN-PV0010411	SYN-LX-b0cbb7299e.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3ָה
SYN-PV0010412	SYN-LX-b0cbb7299e.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.1PL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְנוּ
SYN-PV0010413	SYN-LX-b0cbb7299e.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתֶּם
SYN-PV0010414	SYN-LX-b0cbb7299e.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתֶּן
SYN-PV0010415	SYN-LX-b0cbb7299e.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3PL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3וּ
